Year,Month,UniqueCarrier,CarrierName,TotalAircrafts,TotalFlights,TotalDistance,AvgDistancePerDay,AvgFlightsPerDay,TotalAirTime,TotalTravelTime,TimeOnGround,PctTimeOnGround
2008,Apr,EV,ExpressJet Airlines Inc.,161,23159,10500638,2361.71,5.21,79383.47732543945,120665.76678466797,152456.52264404297,66
2008,Apr,F9,Frontier Airlines Inc.,62,7909,7154129,4098.81,4.53,41216.361328125,53682.72412109375,48063.638671875,54
2008,Apr,FL,AirTran Airways Corporation,141,22646,16313430,3939.46,5.47,96364.43212890625,119722.6538696289,106675.56787109375,53
2008,Apr,HA,Hawaiian Airlines Inc.,30,4611,2875082,3577.10,5.80,16613.744659423828,20950.06719970703,26586.255249023438,62
2008,Apr,MQ,Envoy Air,259,42026,17172008,2376.80,5.86,132559.33322143555,196461.94830322266,240400.6665649414,64
2008,Apr,NW,Northwest Airlines Inc.,298,30956,24443247,3286.66,3.85,165967.10974121094,214821.96626281738,263152.8903808594,61
2008,Apr,OH,Comair Inc.,132,17510,8777016,2394.94,4.77,66815.54531860352,100892.31610107422,123264.4545288086,65
2008,Apr,OO,SkyWest Airlines Inc.,280,48734,20938875,2633.02,6.20,153317.8984375,231062.32745361328,249882.1016845703,62
2008,Apr,UA,United Air Lines Inc.,440,38797,41762959,3702.25,3.39,250425.6563720703,289530.8349761963,383174.34393310547,60
2008,Apr,US,US Airways Inc.,358,38095,32515414,3412.42,3.95,204342.6569519043,264391.4165344238,311177.34313964844,60
2008,Apr,WN,Southwest Airlines Co.,517,100772,63450992,4239.78,6.76,369734.2932128906,455551.52264404297,374745.7067871094,50
2008,Apr,XE,ExpressJet Airlines Inc.,275,34978,20640671,2698.21,4.53,140380.71100902557,199294.30419921875,255619.28881835938,65
2008,Apr,YV,Mesa Airlines Inc.,122,21804,8488345,2526.02,6.55,66792.1888885498,106090.15649414062,108887.8109741211,62
2008,May,9E,Endeavor Air Inc.,144,22212,10282106,2437.88,5.23,71965.86315917969,114163.80780029297,135394.13720703125,65
2008,May,AA,American Airlines Inc.,644,53250,56494557,3456.48,3.15,342065.5009613037,398060.7878112793,585294.4990234375,63
2008,May,AS,Alaska Airlines Inc.,113,13137,12645610,3909.72,4.09,68977.09976196289,86243.85855102539,93742.900390625,58
2008,May,B6,JetBlue Airways,141,16169,18214566,4445.72,3.95,100082.03143310547,107967.86547851562,102957.96856689453,51
2008,May,CO,Continental Air Lines Inc.,348,26238,30188591,3442.70,2.87,187813.97491455078,214181.9476594925,313306.02502441406,63
2008,May,DL,Delta Air Lines Inc.,415,36349,33624143,3057.67,3.26,210736.0886077881,262872.0737915039,386863.91162109375,65
2008,May,EV,ExpressJet Airlines Inc.,161,23232,10342392,2262.65,5.09,75650.05520629883,118385.39923095703,156189.9453125,67
2008,May,F9,Frontier Airlines Inc.,62,8581,7555657,4213.00,4.76,42806.855407714844,55578.99786376953,46473.144592285156,52
2008,May,FL,AirTran Airways Corporation,141,23386,17366144,4033.00,5.43,96988.97888183594,119356.47802734375,106051.02111816406,52
2008,May,HA,Hawaiian Airlines Inc.,30,4688,2765231,3404.03,5.75,15955.219451904297,19583.659881591797,27244.78057861328,63
2008,May,MQ,Envoy Air,258,43348,17722857,2385.41,5.88,130846.67822265625,196995.9669494629,240673.3217163086,65
2008,May,NW,Northwest Airlines Inc.,292,31756,24500504,3331.35,3.91,163939.01327514648,208625.43559265137,256540.98638916016,61
2008,May,OH,Comair Inc.,130,17082,8376213,2296.23,4.70,63589.397238731384,95829.23711299896,123610.60302734375,66
2008,May,OO,SkyWest Airlines Inc.,280,48632,20782228,2557.19,6.05,148846.79006958008,224426.12884521484,254353.2100830078,63
2008,May,UA,United Air Lines Inc.,432,39864,42766756,3679.19,3.38,244895.86306762695,283970.36669921875,377184.13720703125,61
2008,May,US,US Airways Inc.,349,38935,33446652,3425.66,3.97,198833.59078216553,259536.89408111572,303726.40911865234,60
2008,May,WN,Southwest Airlines Co.,527,102591,65511133,4215.11,6.63,373149.1003417969,460234.18170166016,385730.8996582031,51
2008,May,XE,ExpressJet Airlines Inc.,273,34660,20727572,2632.91,4.39,134229.8811340332,192134.6729736328,258890.119140625,66
2008,May,YV,Mesa Airlines Inc.,123,22183,8842669,2525.75,6.44,67725.1908569336,104232.80004882812,109394.80920410156,62
2008,Jun,9E,Endeavor Air Inc.,142,21506,9798092,2395.55,5.26,71209.65316772461,113005.79211425781,133270.34686279297,65
2008,Jun,AA,American Airlines Inc.,641,50842,53773542,3427.75,3.12,340453.65160369873,387469.8444442749,582586.3480834961,63
2008,Jun,AS,Alaska Airlines Inc.,114,13390,13040963,4098.30,4.23,73345.7155456543,90048.47241210938,90814.28448486328,55
2008,Jun,B6,JetBlue Airways,143,16525,18747969,4619.02,4.11,104885.30657958984,115675.4775390625,101034.69342041016,49
2008,Jun,CO,Continental Air Lines Inc.,343,26378,30982012,3604.31,2.95,193031.86071777344,210897.09047603607,300888.13928222656,61
2008,Jun,DL,Delta Air Lines Inc.,415,37844,35843472,3238.17,3.41,222404.01219940186,272271.58908843994,375195.98767089844,63
2008,Jun,EV,ExpressJet Airlines Inc.,161,24876,11069794,2385.96,5.36,80495.8723449707,124507.04608154297,151344.12725830078,65
2008,Jun,F9,Frontier Airlines Inc.,60,8600,7496419,4337.52,4.96,42551.92297363281,54796.37957763672,43848.07702636719,51
2008,Jun,FL,AirTran Airways Corporation,142,23311,17692402,4188.28,5.52,101391.77038574219,124716.55032348633,103088.22961425781,50
2008,Jun,HA,Hawaiian Airlines Inc.,30,5301,2824852,3466.52,6.33,16500.571044921875,20884.607391357422,26699.428955078125,62
2008,Jun,MQ,Envoy Air,256,43921,17760210,2440.30,6.07,133359.97497558594,196365.74981689453,235280.02532958984,64
2008,Jun,NW,Northwest Airlines Inc.,285,31821,25678885,3478.30,4.02,167193.18794250488,212132.97506713867,243206.81188964844,59
2008,Jun,OH,Comair Inc.,129,17328,8504636,2315.37,4.73,64641.760345458984,97114.73986816406,121118.23931884766,65
2008,Jun,OO,SkyWest Airlines Inc.,280,49636,21165204,2648.89,6.30,154303.74841308594,233716.1586303711,248896.2515258789,62
2008,Jun,UA,United Air Lines Inc.,428,40237,43925995,3875.42,3.49,255085.3861541748,283183.6877593994,361234.6140136719,59
2008,Jun,US,US Airways Inc.,348,38567,34053333,3547.57,4.02,203699.2915878296,257054.03790283203,297420.70880126953,59
2008,Jun,WN,Southwest Airlines Co.,526,100890,64616960,4274.48,6.69,377077.17779541016,467332.75524902344,380362.82220458984,50
2008,Jun,XE,ExpressJet Airlines Inc.,271,35254,21074349,2800.81,4.64,140492.9459991455,196139.96784973145,249747.05407714844,64
2008,Jun,YV,Mesa Airlines Inc.,121,22438,9013152,2668.59,6.71,68984.74108886719,107956.67889404297,105255.25891113281,60
2008,Jul,9E,Endeavor Air Inc.,142,21768,9874600,2339.76,5.15,68253.75283813477,110191.55419921875,136226.2469482422,67
2008,Jul,AA,American Airlines Inc.,638,52924,56138877,3435.91,3.13,334559.4374847412,386313.2078666687,584160.5625,64
2008,Jul,AS,Alaska Airlines Inc.,114,14190,13899173,4220.69,4.33,75172.14709472656,93681.75598144531,88987.85287475586,54
2008,Jul,B6,JetBlue Airways,143,17460,19822008,4687.85,4.14,104424.90936279297,117573.26348876953,101495.09063720703,49
2008,Jul,CO,Continental Air Lines Inc.,350,27494,32613492,3623.02,2.95,194217.13409423828,212058.92692565918,309782.8663330078,61
2008,Jul,DL,Delta Air Lines Inc.,425,39335,37321815,3194.68,3.35,221116.90084075928,278040.4072341919,390883.0990905762,64
2008,Jul,EV,ExpressJet Airlines Inc.,161,26162,11607852,2423.29,5.47,81650.70248413086,130686.83856201172,150189.29779052734,65
2008,Jul,F9,Frontier Airlines Inc.,60,9328,8112409,4490.43,5.17,43714.2939453125,55769.455078125,42685.7060546875,49
2008,Jul,FL,AirTran Airways Corporation,142,24061,18427598,4210.71,5.49,101312.96368408203,127006.62243652344,103167.03631591797,50
2008,Jul,HA,Hawaiian Airlines Inc.,30,5632,3031551,3461.36,6.56,16622.736724853516,20277.600555419922,26577.263244628906,62
2008,Jul,MQ,Envoy Air,256,45287,18652255,2485.90,6.06,134287.51217651367,197422.2344970703,234352.48767089844,64
2008,Jul,NW,Northwest Airlines Inc.,286,32283,26361937,3503.67,3.96,165097.4075012207,207787.10623168945,246742.5922241211,60
2008,Jul,OH,Comair Inc.,129,18292,8565511,2242.84,4.81,64295.46762084961,97460.28619384766,121464.53240966797,65
2008,Jul,OO,SkyWest Airlines Inc.,279,49654,21224509,2647.32,6.24,152819.00872802734,230262.0958251953,248940.99127197266,62
2008,Jul,UA,United Air Lines Inc.,430,41381,45472162,3872.38,3.46,250571.93217468262,280713.5823459625,368628.0676879883,60
2008,Jul,US,US Airways Inc.,352,39809,35368363,3506.98,3.95,202124.89442443848,257100.45357131958,304755.1060180664,60
2008,Jul,WN,Southwest Airlines Co.,535,103649,66471665,4254.12,6.67,377403.3997192383,470195.94119262695,392996.6003417969,51
2008,Jul,XE,ExpressJet Airlines Inc.,270,36582,21970604,2824.69,4.69,140817.44668579102,198130.75830078125,247982.5537109375,64
2008,Jul,YV,Mesa Airlines Inc.,120,22640,9266771,2654.62,6.52,68458.34652709961,103687.43353271484,104341.65362548828,60
2008,Aug,9E,Endeavor Air Inc.,141,21456,9727705,2318.44,5.12,66998.11807250977,109584.45623779297,136041.88201904297,67
2008,Aug,AA,American Airlines Inc.,638,53186,56486191,3522.66,3.16,338357.07543182373,392818.7681555748,580362.9243774414,63
2008,Aug,AS,Alaska Airlines Inc.,116,13765,13502141,4070.26,4.20,73626.4536743164,92719.60089111328,93413.5463256836,56
2008,Aug,B6,JetBlue Airways,144,17482,19720468,4625.57,4.11,103606.48583984375,116960.06048583984,103753.51416015625,50
2008,Aug,CO,Continental Air Lines Inc.,350,27088,32235210,3601.91,2.91,193791.70719909668,212102.19179689884,310208.2925415039,62
2008,Aug,DL,Delta Air Lines Inc.,421,38173,35969916,3132.28,3.32,215278.34911346436,270927.41062927246,390961.6511230469,64
2008,Aug,EV,ExpressJet Airlines Inc.,158,25286,11091860,2360.67,5.39,76993.95669555664,123766.23266601562,150526.04376220703,66
2008,Aug,F9,Frontier Airlines Inc.,60,9011,7855533,4388.18,5.04,42469.51171875,55221.74621582031,43930.48828125,51
2008,Aug,FL,AirTran Airways Corporation,142,23534,17906686,4144.25,5.43,99120.65783691406,122595.17279052734,105359.34216308594,52
2008,Aug,HA,Hawaiian Airlines Inc.,30,5597,2934606,3456.53,6.36,16583.275512695312,20735.124603271484,26616.724548339844,62
2008,Aug,MQ,Envoy Air,254,43704,18031160,2448.49,5.95,129846.23379516602,193334.33526611328,235913.76629638672,64
2008,Aug,NW,Northwest Airlines Inc.,280,29572,23958330,3442.77,3.84,156915.90684509277,197401.02264404297,246284.0932006836,61
2008,Aug,OH,Comair Inc.,129,17567,8201798,2192.78,4.71,62243.103281244636,96031.64392089844,123516.89678955078,66
2008,Aug,OO,SkyWest Airlines Inc.,279,49784,21153362,2606.98,6.18,150593.65057373047,226827.85076904297,251166.34912109375,63
2008,Aug,UA,United Air Lines Inc.,426,40325,44144945,3808.83,3.42,244300.54556274414,278051.21966552734,369139.4544067383,60
2008,Aug,US,US Airways Inc.,349,38293,33713115,3406.24,3.87,194024.14981079102,250789.8462524414,308535.8501586914,61
2008,Aug,WN,Southwest Airlines Co.,535,101797,65438557,4176.50,6.53,368975.9078979492,460351.79107666016,401424.0921020508,52
2008,Aug,XE,ExpressJet Airlines Inc.,271,35136,21034749,2783.10,4.59,136807.73162841797,197066.92440795898,253432.26806640625,65
2008,Aug,YV,Mesa Airlines Inc.,118,21523,8749949,2591.10,6.37,65506.24768066406,99823.95489501953,104413.75225830078,61
2008,Sep,9E,Endeavor Air Inc.,141,20854,9312986,2300.73,5.13,66164.17352294922,107829.92626953125,136875.8265991211,67
2008,Sep,AA,American Airlines Inc.,635,48215,49916539,3266.65,3.04,316009.8659286499,377563.2864460945,598390.133972168,65
2008,Sep,AS,Alaska Airlines Inc.,111,12082,11630237,3817.80,4.03,66391.28723144531,85826.8745727539,93448.71276855469,58
2008,Sep,B6,JetBlue Airways,141,14078,15105965,3938.70,3.67,88458.65432739258,102221.58377075195,114581.345703125,56
2008,Sep,CO,Continental Air Lines Inc.,347,21514,24716981,3345.95,2.87,168037.1583251953,195853.65178394318,331642.8421020508,66
2008,Sep,DL,Delta Air Lines Inc.,412,36304,32174533,2999.13,3.38,206088.44706726074,264219.9897766113,387191.5524902344,65
2008,Sep,EV,ExpressJet Airlines Inc.,157,20869,8970659,2124.39,4.94,69270.66149902344,114255.13522338867,156809.33856201172,69
2008,Sep,F9,Frontier Airlines Inc.,58,7521,6397836,4009.48,4.75,37641.29705810547,50520.53094482422,45878.70294189453,55
2008,Sep,FL,AirTran Airways Corporation,139,19152,13209278,3463.50,5.01,83252.0432434082,110182.66540527344,116907.95678710938,58
2008,Sep,HA,Hawaiian Airlines Inc.,30,4892,2603885,3400.51,6.29,16421.735290527344,21306.549896240234,26778.264709472656,62
2008,Sep,MQ,Envoy Air,250,39471,16221961,2392.88,5.88,124980.8685913086,189072.30731201172,235019.13122558594,65
2008,Sep,NW,Northwest Airlines Inc.,269,25183,19762071,3132.78,3.64,138810.94689178467,180677.25598526,248549.0525817871,64
2008,Sep,OH,Comair Inc.,127,15423,7398178,2129.58,4.46,58423.65417480469,90588.09930419922,124456.34619140625,68
2008,Sep,OO,SkyWest Airlines Inc.,278,44047,18807642,2443.91,5.77,139936.56936645508,216093.36737060547,260383.43048095703,65
2008,Sep,UA,United Air Lines Inc.,419,34508,36104142,3391.90,3.26,218583.43099975586,266608.3300819397,384776.56970214844,64
2008,Sep,US,US Airways Inc.,347,35739,29709035,3173.37,3.78,182801.25535583496,246577.89151000977,316878.7448120117,63
2008,Sep,WN,Southwest Airlines Co.,530,98130,62640234,4145.54,6.51,356844.8419189453,444014.19354248047,406355.1580810547,53
2008,Sep,XE,ExpressJet Airlines Inc.,264,23151,13362904,2393.70,4.20,113590.78170776367,169436.1160736084,266569.2184448242,70
2008,Sep,YV,Mesa Airlines Inc.,118,19775,7450147,2307.52,6.14,60785.17956542969,94785.56634521484,109134.82049560547,64
2008,Oct,9E,Endeavor Air Inc.,140,22216,9828825,2355.69,5.32,69494.79919433594,111867.36437988281,132105.20111083984,66
2008,Oct,AA,American Airlines Inc.,625,49788,51273216,3306.03,3.06,314605.48219299316,384731.80794525146,585394.5173950195,65
2008,Oct,AS,Alaska Airlines Inc.,109,12294,11791069,3795.88,4.02,65615.64901733398,83539.81628417969,91344.3510131836,58
2008,Oct,B6,JetBlue Airways,140,14547,15371747,3902.33,3.70,87009.79138183594,99566.08984375,114590.20861816406,57
2008,Oct,CO,Continental Air Lines Inc.,323,22778,25925952,3256.14,2.75,163679.94758605957,190866.63997030258,301440.0521850586,65
2008,Oct,DL,Delta Air Lines Inc.,410,38645,33615586,3027.22,3.46,210455.94589233398,267881.69410705566,379944.05364990234,64
2008,Oct,EV,ExpressJet Airlines Inc.,155,21428,9195593,2151.58,5.04,70587.02478027344,113557.28002929688,152612.97528076172,68
2008,Oct,F9,Frontier Airlines Inc.,57,7569,6386057,3897.56,4.64,35778.07550048828,48629.038024902344,46301.92449951172,56
2008,Oct,FL,AirTran Airways Corporation,138,20544,14150358,3503.08,5.05,84659.07153320312,110274.40637207031,114060.92846679688,57
2008,Oct,HA,Hawaiian Airlines Inc.,31,5435,2736968,3396.45,6.45,17090.387725830078,22211.74838256836,27549.6123046875,62
2008,Oct,MQ,Envoy Air,234,38170,15805727,2354.11,5.72,115326.50482177734,178199.29956054688,221633.4952392578,66
2008,Oct,NW,Northwest Airlines Inc.,262,25560,20487074,3271.61,3.68,140326.14001464844,177068.69486999512,236953.85934448242,63
2008,Oct,OH,Comair Inc.,126,13547,6594963,2131.07,4.41,56761.49890136719,86419.11267089844,124678.5014038086,69
2008,Oct,OO,SkyWest Airlines Inc.,273,44695,19044341,2442.16,5.76,138330.8969116211,213141.32080078125,254789.1026611328,65
2008,Oct,UA,United Air Lines Inc.,408,35481,37021339,3434.79,3.23,214378.54426574707,260599.30508422852,373141.4557495117,64
2008,Oct,US,US Airways Inc.,353,36982,30563850,3109.98,3.72,183033.97933197021,246695.42459869385,325286.0207519531,64
2008,Oct,WN,Southwest Airlines Co.,532,101756,64906822,4165.76,6.55,366650.92266845703,462025.5951538086,399429.07733154297,52
2008,Oct,XE,ExpressJet Airlines Inc.,210,24095,13822168,2348.71,4.10,94309.18853759766,143198.89764404297,208090.81121826172,69
2008,Oct,YV,Mesa Airlines Inc.,118,20675,7819777,2286.57,6.06,60409.74099731445,92679.90051269531,109510.2592163086,64
2008,Nov,9E,Endeavor Air Inc.,146,21371,9528075,2287.77,5.13,70963.47650146484,109703.57897949219,139276.52374267578,66
2008,Nov,AA,American Airlines Inc.,627,44832,46707264,3284.37,2.98,315100.9870452881,383208.76188898087,587779.0130615234,65
2008,Nov,AS,Alaska Airlines Inc.,108,11029,10782163,3699.28,3.79,63589.31365966797,81058.67602539062,91930.68640136719,59
2008,Nov,B6,JetBlue Airways,141,15645,16344697,4129.61,3.96,93959.48977661133,107544.64361572266,109080.51025390625,54
2008,Nov,CO,Continental Air Lines Inc.,323,21572,24646207,3173.25,2.68,161269.77450561523,189569.16148614883,303850.2253417969,65
2008,Nov,DL,Delta Air Lines Inc.,421,36939,32471533,3030.81,3.39,217482.4443206787,276285.9193844795,388757.5552368164,64
2008,Nov,EV,ExpressJet Airlines Inc.,154,22865,9732792,2263.83,5.33,75015.03936767578,116226.26879882812,146744.96063232422,66
2008,Nov,F9,Frontier Airlines Inc.,55,7106,6029398,3831.66,4.53,34260.46530151367,46073.682678222656,44939.53454589844,57
2008,Nov,FL,AirTran Airways Corporation,136,20212,14075207,3530.29,5.07,84651.2153930664,109784.2935180664,111188.7846069336,57
2008,Nov,HA,Hawaiian Airlines Inc.,32,5783,2981069,3557.48,6.76,18368.25604248047,24038.61004638672,27711.74395751953,60
2008,Nov,MQ,Envoy Air,225,33908,14167051,2298.68,5.62,109320.02081298828,171157.8927001953,214679.97973632812,66
2008,Nov,NW,Northwest Airlines Inc.,244,24043,19728856,3238.23,3.67,131800.9239501953,168930.24310302734,219559.0757446289,62
2008,Nov,OH,Comair Inc.,122,12723,6166010,2016.51,4.20,54109.49334716797,82133.89685058594,121570.50695800781,69
2008,Nov,OO,SkyWest Airlines Inc.,272,41287,17787197,2362.35,5.49,133686.2488708496,207324.1828918457,257993.7509765625,66
2008,Nov,UA,United Air Lines Inc.,398,31040,33340010,3313.83,3.05,202372.4354019165,246234.57859802246,370747.5647583008,65
2008,Nov,US,US Airways Inc.,355,35091,29399790,3097.25,3.63,185213.17008972168,245756.51078796387,325986.8298339844,64
2008,Nov,WN,Southwest Airlines Co.,530,96144,61464649,4035.44,6.33,356827.8942260742,447303.4782714844,406372.1057739258,53
2008,Nov,XE,ExpressJet Airlines Inc.,212,22285,12807564,2261.88,3.95,92182.72290039062,138862.67807006836,213097.27728271484,70
2008,Nov,YV,Mesa Airlines Inc.,118,19397,7396546,2250.88,5.94,60145.00927734375,93756.6605834961,109774.99072265625,65
2008,Dec,9E,Endeavor Air Inc.,144,22466,10157117,2367.69,5.24,72479.31701660156,107298.85382080078,134880.68267822266,65
2008,Dec,AA,American Airlines Inc.,616,47329,49362133,3325.95,3.02,315455.96490478516,384767.403219223,571584.0350952148,64
2008,Dec,AS,Alaska Airlines Inc.,110,11330,11135389,3676.70,3.73,62182.34164428711,82579.91592407227,96217.65869140625,61
2008,Dec,B6,JetBlue Airways,142,16707,17531338,4233.37,4.03,94659.85577392578,111916.34185791016,109820.14422607422,54
2008,Dec,CO,Continental Air Lines Inc.,327,22691,26360779,3308.80,2.74,167282.24575805664,192979.8158144951,303597.7536621094,64
2008,Dec,DL,Delta Air Lines Inc.,416,36933,33810307,3015.56,3.29,211022.35482788086,264414.45429229736,388017.64532470703,65
2008,Dec,EV,ExpressJet Airlines Inc.,153,23474,10186011,2322.56,5.39,74947.40467834473,118702.13346862793,145372.5951538086,66
2008,Dec,F9,Frontier Airlines Inc.,53,7366,6205337,3908.44,4.63,34072.52478027344,44281.077087402344,42247.475158691406,55
2008,Dec,FL,AirTran Airways Corporation,136,20628,14688524,3574.27,5.02,85020.32824707031,112108.75091552734,110819.67175292969,57
2008,Dec,HA,Hawaiian Airlines Inc.,33,6113,3100790,3457.60,6.75,18558.759521484375,23527.105682373047,28961.240478515625,61
2008,Dec,MQ,Envoy Air,217,35024,14656381,2340.45,5.59,107087.34783935547,175641.22518920898,205392.6524658203,66
